miRNA_ID	Target_ID
hsa-miR-143-3p	ENSG00000160180
hsa-miR-143-3p	ENSG00000162402
hsa-miR-143-3p	ENSG00000055163
hsa-miR-143-3p	ENSG00000164164
hsa-miR-143-3p	ENSG00000123329
hsa-miR-143-3p	ENSG00000183255
hsa-miR-143-3p	ENSG00000070808
hsa-miR-143-3p	ENSG00000143340
hsa-miR-143-3p	ENSG00000166450
hsa-miR-143-3p	ENSG00000101096
hsa-miR-143-3p	ENSG00000175356
hsa-miR-143-3p	ENSG00000188428
hsa-miR-143-3p	ENSG00000166889
hsa-miR-143-3p	ENSG00000242247
hsa-miR-143-3p	ENSG00000198829
hsa-miR-143-3p	ENSG00000063601
hsa-miR-143-3p	ENSG00000162231
hsa-miR-143-3p	ENSG00000248905
hsa-miR-143-3p	ENSG00000126970
hsa-miR-143-3p	ENSG00000188517
hsa-miR-143-3p	ENSG00000085982
hsa-miR-143-3p	ENSG00000147133
hsa-miR-143-3p	ENSG00000080618
hsa-miR-143-3p	ENSG00000160097
hsa-miR-143-3p	ENSG00000099994
hsa-miR-143-3p	ENSG00000101057
hsa-miR-143-3p	ENSG00000166295
hsa-miR-143-3p	ENSG00000135537
hsa-miR-143-3p	ENSG00000188706
hsa-miR-143-3p	ENSG00000106537
hsa-miR-143-3p	ENSG00000163703
hsa-miR-143-3p	ENSG00000136044
hsa-miR-143-3p	ENSG00000136010
hsa-miR-143-3p	ENSG00000092853
hsa-miR-143-3p	ENSG00000132002
hsa-miR-143-3p	ENSG00000134460
hsa-miR-143-3p	ENSG00000206538
hsa-miR-143-3p	ENSG00000179886
hsa-miR-143-3p	ENSG00000171132
hsa-miR-143-3p	ENSG00000117016
hsa-miR-143-3p	ENSG00000197601
hsa-miR-143-3p	ENSG00000102678
hsa-miR-143-3p	ENSG00000068878
hsa-miR-143-3p	ENSG00000127329
hsa-miR-143-3p	ENSG00000091436
hsa-miR-143-3p	ENSG00000160013
hsa-miR-143-3p	ENSG00000119953
hsa-miR-143-3p	ENSG00000170382
hsa-miR-143-3p	ENSG00000158445
hsa-miR-143-3p	ENSG00000196090
hsa-miR-143-3p	ENSG00000083307
hsa-miR-143-3p	ENSG00000050438
hsa-miR-143-3p	ENSG00000143013
hsa-miR-143-3p	ENSG00000175984
hsa-miR-143-3p	ENSG00000204120
hsa-miR-143-3p	ENSG00000119917
hsa-miR-143-3p	ENSG00000171843
hsa-miR-143-3p	ENSG00000129680
hsa-miR-143-3p	ENSG00000064012
hsa-miR-143-3p	ENSG00000166200
hsa-miR-143-3p	ENSG00000120669
hsa-miR-143-3p	ENSG00000178573
hsa-miR-143-3p	ENSG00000196792
hsa-miR-143-3p	ENSG00000054965
hsa-miR-143-3p	ENSG00000107262
hsa-miR-143-3p	ENSG00000128951
hsa-miR-143-3p	ENSG00000135387
hsa-miR-143-3p	ENSG00000223865
hsa-miR-143-3p	ENSG00000107957
hsa-miR-143-3p	ENSG00000133422
hsa-miR-143-3p	ENSG00000101193
hsa-miR-143-3p	ENSG00000119283
hsa-miR-143-3p	ENSG00000066739
hsa-miR-143-3p	ENSG00000164440
hsa-miR-143-3p	ENSG00000162924
hsa-miR-143-3p	ENSG00000147650
hsa-miR-143-3p	ENSG00000171435
hsa-miR-143-3p	ENSG00000168803
hsa-miR-143-3p	ENSG00000091157
hsa-miR-143-3p	ENSG00000198585
hsa-miR-143-3p	ENSG00000158711
hsa-miR-143-3p	ENSG00000188581
hsa-miR-143-3p	ENSG00000164330
hsa-miR-143-3p	ENSG00000135164
hsa-miR-143-3p	ENSG00000164327
hsa-miR-143-3p	ENSG00000164039
hsa-miR-143-3p	ENSG00000115159
hsa-miR-143-3p	ENSG00000144045
hsa-miR-143-3p	ENSG00000122012
hsa-miR-143-3p	ENSG00000151067
hsa-miR-143-3p	ENSG00000140526
hsa-miR-143-3p	ENSG00000164694
hsa-miR-143-3p	ENSG00000112320
hsa-miR-143-3p	ENSG00000147885
hsa-miR-143-3p	ENSG00000179361
hsa-miR-143-3p	ENSG00000185274
hsa-miR-143-3p	ENSG00000005108
hsa-miR-143-3p	ENSG00000163218
hsa-miR-143-3p	ENSG00000145545
hsa-miR-143-3p	ENSG00000080802
hsa-miR-143-3p	ENSG00000124226
hsa-miR-143-3p	ENSG00000125810
hsa-miR-143-3p	ENSG00000164946
hsa-miR-143-3p	ENSG00000206190
hsa-miR-143-3p	ENSG00000165566
hsa-miR-143-3p	ENSG00000134489
hsa-miR-143-3p	ENSG00000196730
hsa-miR-143-3p	ENSG00000124749
hsa-miR-143-3p	ENSG00000126562
hsa-miR-143-3p	ENSG00000137709
hsa-miR-143-3p	ENSG00000154478
hsa-miR-143-3p	ENSG00000151461
hsa-miR-143-3p	ENSG00000129159
hsa-miR-143-3p	ENSG00000104967
hsa-miR-143-3p	ENSG00000157657
hsa-miR-143-3p	ENSG00000100221
hsa-miR-143-3p	ENSG00000175029
hsa-miR-143-3p	ENSG00000068438
hsa-miR-143-3p	ENSG00000166402
hsa-miR-143-3p	ENSG00000184979
hsa-miR-143-3p	ENSG00000189367
hsa-miR-143-3p	ENSG00000113532
hsa-miR-143-3p	ENSG00000139687
hsa-miR-143-3p	ENSG00000187664
hsa-miR-143-3p	ENSG00000078043
hsa-miR-143-3p	ENSG00000159445
hsa-miR-143-3p	ENSG00000175115
hsa-miR-143-3p	ENSG00000142039
hsa-miR-143-3p	ENSG00000139132
hsa-miR-143-3p	ENSG00000107779
hsa-miR-143-3p	ENSG00000113594
hsa-miR-143-3p	ENSG00000213023
hsa-miR-143-3p	ENSG00000171766
hsa-miR-143-3p	ENSG00000172315
hsa-miR-143-3p	ENSG00000109685
hsa-miR-143-3p	ENSG00000197818
hsa-miR-143-3p	ENSG00000197714
hsa-miR-143-3p	ENSG00000172840
hsa-miR-143-3p	ENSG00000122966
hsa-miR-143-3p	ENSG00000175175
hsa-miR-143-3p	ENSG00000185753
hsa-miR-143-3p	ENSG00000159596
hsa-miR-143-3p	ENSG00000102743
hsa-miR-143-3p	ENSG00000063587
hsa-miR-143-3p	ENSG00000089818
hsa-miR-143-3p	ENSG00000088280
hsa-miR-143-3p	ENSG00000129518
hsa-miR-143-3p	ENSG00000150907
hsa-miR-143-3p	ENSG00000114857
hsa-miR-143-3p	ENSG00000183943
hsa-miR-143-3p	ENSG00000124571
hsa-miR-143-3p	ENSG00000090924
hsa-miR-143-3p	ENSG00000213281
hsa-miR-143-3p	ENSG00000196482
hsa-miR-143-3p	ENSG00000139977
hsa-miR-143-3p	ENSG00000105875
hsa-miR-143-3p	ENSG00000151718
hsa-miR-143-3p	ENSG00000132718
hsa-miR-143-3p	ENSG00000101350
hsa-miR-143-3p	ENSG00000172752
hsa-miR-143-3p	ENSG00000153561
hsa-miR-143-3p	ENSG00000115977
hsa-miR-143-3p	ENSG00000154328
hsa-miR-143-3p	ENSG00000117597
hsa-miR-143-3p	ENSG00000137460
hsa-miR-143-3p	ENSG00000197045
hsa-miR-143-3p	ENSG00000151012
hsa-miR-143-3p	ENSG00000160862
hsa-miR-143-3p	ENSG00000206530
hsa-miR-143-3p	ENSG00000101557
hsa-miR-143-3p	ENSG00000177300
hsa-miR-143-3p	ENSG00000176563
hsa-miR-143-3p	ENSG00000186265
hsa-miR-143-3p	ENSG00000119314
hsa-miR-143-3p	ENSG00000100207
hsa-miR-143-3p	ENSG00000125827
hsa-miR-143-3p	ENSG00000136881
hsa-miR-143-3p	ENSG00000114933
hsa-miR-143-3p	ENSG00000148688
hsa-miR-143-3p	ENSG00000111341
hsa-miR-143-3p	ENSG00000156486
hsa-miR-143-3p	ENSG00000164822
hsa-miR-143-3p	ENSG00000168032
hsa-miR-143-3p	ENSG00000227500
hsa-miR-143-3p	ENSG00000188293
hsa-miR-143-3p	ENSG00000136205
hsa-miR-143-3p	ENSG00000164211
hsa-miR-143-3p	ENSG00000125430
hsa-miR-143-3p	ENSG00000134962
hsa-miR-143-3p	ENSG00000095777
hsa-miR-143-3p	ENSG00000213047
hsa-miR-143-3p	ENSG00000132164
hsa-miR-143-3p	ENSG00000050030
hsa-miR-143-3p	ENSG00000108830
hsa-miR-143-3p	ENSG00000173530
hsa-miR-143-3p	ENSG00000151690
hsa-miR-143-3p	ENSG00000150990
hsa-miR-143-3p	ENSG00000147100
hsa-miR-143-3p	ENSG00000171634
hsa-miR-143-3p	ENSG00000103042
hsa-miR-143-3p	ENSG00000183864
hsa-miR-143-3p	ENSG00000108819
hsa-miR-143-3p	ENSG00000146674
hsa-miR-143-3p	ENSG00000162757
hsa-miR-143-3p	ENSG00000177888
hsa-miR-143-3p	ENSG00000156052
hsa-miR-143-3p	ENSG00000088179
hsa-miR-143-3p	ENSG00000102802
hsa-miR-143-3p	ENSG00000107954
hsa-miR-143-3p	ENSG00000170448
hsa-miR-143-3p	ENSG00000125633
hsa-miR-143-3p	ENSG00000139990
hsa-miR-143-3p	ENSG00000115306
hsa-miR-143-3p	ENSG00000258405
hsa-miR-143-3p	ENSG00000123901
hsa-miR-143-3p	ENSG00000215717
hsa-miR-143-3p	ENSG00000144320
hsa-miR-143-3p	ENSG00000069966
hsa-miR-143-3p	ENSG00000076201
hsa-miR-143-3p	ENSG00000172428
hsa-miR-143-3p	ENSG00000171502
hsa-miR-143-3p	ENSG00000128607
hsa-miR-143-3p	ENSG00000072315
hsa-miR-143-3p	ENSG00000168016
hsa-miR-143-3p	ENSG00000258873
hsa-miR-143-3p	ENSG00000113319
hsa-miR-143-3p	ENSG00000272333
hsa-miR-143-3p	ENSG00000198742
hsa-miR-143-3p	ENSG00000116830
hsa-miR-143-3p	ENSG00000186451
hsa-miR-143-3p	ENSG00000139083
hsa-miR-143-3p	ENSG00000156873
hsa-miR-143-3p	ENSG00000047644
hsa-miR-143-3p	ENSG00000134453
hsa-miR-143-3p	ENSG00000109586
hsa-miR-143-3p	ENSG00000151893
hsa-miR-143-3p	ENSG00000215712
hsa-miR-143-3p	ENSG00000171246
hsa-miR-143-3p	ENSG00000011260
hsa-miR-143-3p	ENSG00000148704
hsa-miR-143-3p	ENSG00000071282
hsa-miR-143-3p	ENSG00000083168
hsa-miR-143-3p	ENSG00000167258
hsa-miR-143-3p	ENSG00000133961
hsa-miR-143-3p	ENSG00000085185
hsa-miR-143-3p	ENSG00000151320
hsa-miR-143-3p	ENSG00000139910
hsa-miR-143-3p	ENSG00000106571
hsa-miR-143-3p	ENSG00000183049
hsa-miR-143-3p	ENSG00000113578
hsa-miR-143-3p	ENSG00000182985
hsa-miR-143-3p	ENSG00000147003
hsa-miR-143-3p	ENSG00000197168
hsa-miR-143-3p	ENSG00000164256
hsa-miR-143-3p	ENSG00000180660
hsa-miR-143-3p	ENSG00000163545
hsa-miR-143-3p	ENSG00000156531
hsa-miR-143-3p	ENSG00000101935
hsa-miR-143-3p	ENSG00000132669
hsa-miR-143-3p	ENSG00000108379
hsa-miR-143-3p	ENSG00000149428
hsa-miR-143-3p	ENSG00000175497
hsa-miR-143-3p	ENSG00000003393
hsa-miR-143-3p	ENSG00000101974
hsa-miR-143-3p	ENSG00000165409
hsa-miR-143-3p	ENSG00000130348
hsa-miR-143-3p	ENSG00000168769
hsa-miR-143-3p	ENSG00000115661
hsa-miR-143-3p	ENSG00000185920
hsa-miR-143-3p	ENSG00000187902
hsa-miR-143-3p	ENSG00000121104
hsa-miR-143-3p	ENSG00000106004
hsa-miR-143-3p	ENSG00000204252
hsa-miR-143-3p	ENSG00000110975
hsa-miR-143-3p	ENSG00000188404
hsa-miR-143-3p	ENSG00000153339
hsa-miR-143-3p	ENSG00000137463
hsa-miR-143-3p	ENSG00000165476
hsa-miR-143-3p	ENSG00000047597
hsa-miR-143-3p	ENSG00000105085
hsa-miR-143-3p	ENSG00000205678
hsa-miR-143-3p	ENSG00000105855
hsa-miR-143-3p	ENSG00000119638
hsa-miR-143-3p	ENSG00000213463
hsa-miR-143-3p	ENSG00000138336
hsa-miR-143-3p	ENSG00000155506
hsa-miR-143-3p	ENSG00000166111
hsa-miR-143-3p	ENSG00000138433
hsa-miR-143-3p	ENSG00000168792
hsa-miR-143-3p	ENSG00000165138
hsa-miR-143-3p	ENSG00000076641
hsa-miR-181a-2-3p	ENSG00000110693
hsa-miR-181a-2-3p	ENSG00000135250
hsa-miR-181a-2-3p	ENSG00000105982
hsa-miR-181a-2-3p	ENSG00000105639
hsa-miR-181a-2-3p	ENSG00000108960
hsa-miR-181a-2-3p	ENSG00000118418
hsa-miR-181a-2-3p	ENSG00000155754
hsa-miR-181a-2-3p	ENSG00000061492
hsa-miR-181a-2-3p	ENSG00000198844
hsa-miR-181a-2-3p	ENSG00000103168
hsa-miR-181a-2-3p	ENSG00000141027
hsa-miR-181a-2-3p	ENSG00000198315
hsa-miR-181a-2-3p	ENSG00000129933
hsa-miR-181a-2-3p	ENSG00000029153
hsa-miR-181a-2-3p	ENSG00000157107
hsa-miR-181a-2-3p	ENSG00000198856
hsa-miR-181a-2-3p	ENSG00000114279
hsa-miR-181a-2-3p	ENSG00000131931
hsa-miR-181a-2-3p	ENSG00000134864
hsa-miR-181a-2-3p	ENSG00000157954
hsa-miR-181a-2-3p	ENSG00000087263
hsa-miR-181a-2-3p	ENSG00000108666
hsa-miR-181a-2-3p	ENSG00000185163
hsa-miR-181a-2-3p	ENSG00000184459
hsa-miR-181a-2-3p	ENSG00000198160
hsa-miR-181a-2-3p	ENSG00000114209
hsa-miR-181a-2-3p	ENSG00000185985
hsa-miR-181a-2-3p	ENSG00000135373
hsa-miR-181a-2-3p	ENSG00000198216
hsa-miR-181a-2-3p	ENSG00000168243
hsa-miR-181a-2-3p	ENSG00000089682
hsa-miR-181a-2-3p	ENSG00000076770
hsa-miR-181a-2-3p	ENSG00000115155
hsa-miR-181a-2-3p	ENSG00000111860
hsa-miR-181a-2-3p	ENSG00000113580
hsa-miR-181a-2-3p	ENSG00000173175
hsa-miR-181a-2-3p	ENSG00000107186
hsa-miR-181a-2-3p	ENSG00000269964
hsa-miR-181a-2-3p	ENSG00000110395
hsa-miR-181a-2-3p	ENSG00000137573
hsa-miR-181a-2-3p	ENSG00000033867
hsa-miR-181a-2-3p	ENSG00000132341
hsa-miR-181a-2-3p	ENSG00000127328
hsa-miR-181a-2-3p	ENSG00000162616
hsa-miR-181a-2-3p	ENSG00000006534
hsa-miR-181a-2-3p	ENSG00000030582
hsa-miR-181a-2-3p	ENSG00000175497
hsa-miR-181a-2-3p	ENSG00000134955
hsa-miR-181a-2-3p	ENSG00000067167
hsa-miR-181a-2-3p	ENSG00000107643
hsa-miR-181a-2-3p	ENSG00000138439
hsa-miR-181a-2-3p	ENSG00000046653
hsa-miR-181a-2-3p	ENSG00000157551
hsa-miR-181a-2-3p	ENSG00000108443
hsa-miR-181a-2-3p	ENSG00000016391
hsa-miR-181a-2-3p	ENSG00000163630
hsa-miR-181a-2-3p	ENSG00000135740
hsa-miR-181a-2-3p	ENSG00000138443
hsa-miR-181a-2-3p	ENSG00000173889
hsa-miR-181a-2-3p	ENSG00000134954
hsa-miR-181a-2-3p	ENSG00000171311
hsa-miR-181a-2-3p	ENSG00000189298
hsa-miR-181a-2-3p	ENSG00000058866
hsa-miR-181a-2-3p	ENSG00000147852
hsa-miR-181a-2-3p	ENSG00000230062
hsa-miR-181a-2-3p	ENSG00000114127
hsa-miR-181a-2-3p	ENSG00000234444
hsa-miR-181a-2-3p	ENSG00000205581
hsa-miR-181a-2-3p	ENSG00000165637
hsa-miR-181a-2-3p	ENSG00000140382
hsa-miR-181a-2-3p	ENSG00000198570
hsa-miR-181a-2-3p	ENSG00000092529
hsa-miR-181a-2-3p	ENSG00000162378
hsa-miR-181a-2-3p	ENSG00000175354
hsa-miR-181a-2-3p	ENSG00000065413
hsa-miR-181a-2-3p	ENSG00000121060
hsa-miR-181a-2-3p	ENSG00000198948
hsa-miR-181a-2-3p	ENSG00000118922
hsa-miR-181a-2-3p	ENSG00000179051
hsa-miR-181a-2-3p	ENSG00000164190
hsa-miR-181a-2-3p	ENSG00000154124
hsa-miR-181a-2-3p	ENSG00000162772
hsa-miR-181a-2-3p	ENSG00000163697
hsa-miR-181a-2-3p	ENSG00000146701
hsa-miR-181a-2-3p	ENSG00000103449
hsa-miR-181a-2-3p	ENSG00000131724
hsa-miR-181a-2-3p	ENSG00000169891
hsa-miR-181a-2-3p	ENSG00000061455
hsa-miR-181a-2-3p	ENSG00000128573
hsa-miR-181a-2-3p	ENSG00000164823
hsa-miR-181a-2-3p	ENSG00000155511
hsa-miR-181a-2-3p	ENSG00000198824
hsa-miR-181a-2-3p	ENSG00000119771
hsa-miR-181a-2-3p	ENSG00000153066
hsa-miR-181a-2-3p	ENSG00000114770
hsa-miR-181a-2-3p	ENSG00000140543
hsa-miR-181a-2-3p	ENSG00000136854
hsa-miR-181a-2-3p	ENSG00000165113
hsa-miR-181a-2-3p	ENSG00000147246
hsa-miR-181a-2-3p	ENSG00000196950
hsa-miR-181a-2-3p	ENSG00000032219
hsa-miR-181a-2-3p	ENSG00000171208
hsa-miR-181a-2-3p	ENSG00000118961
hsa-miR-181a-2-3p	ENSG00000151702
hsa-miR-181a-2-3p	ENSG00000119900
hsa-miR-181a-2-3p	ENSG00000155886
hsa-miR-181a-2-3p	ENSG00000205916
hsa-miR-181a-2-3p	ENSG00000139144
hsa-miR-181a-2-3p	ENSG00000127334
hsa-miR-181a-2-3p	ENSG00000181722
hsa-miR-181a-2-3p	ENSG00000109618
hsa-miR-181a-2-3p	ENSG00000140443
hsa-miR-181a-2-3p	ENSG00000151292
hsa-miR-181a-2-3p	ENSG00000198088
hsa-miR-181a-2-3p	ENSG00000171928
hsa-miR-181a-2-3p	ENSG00000166405
hsa-miR-181a-2-3p	ENSG00000137962
hsa-miR-181a-2-3p	ENSG00000095637
hsa-miR-181a-2-3p	ENSG00000116679
hsa-miR-181a-2-3p	ENSG00000123600
hsa-miR-181a-2-3p	ENSG00000120693
hsa-miR-181a-2-3p	ENSG00000164951
hsa-miR-181a-2-3p	ENSG00000011405
hsa-miR-181a-2-3p	ENSG00000165322
hsa-miR-181a-2-3p	ENSG00000104415
hsa-miR-181a-2-3p	ENSG00000187187
hsa-miR-181a-2-3p	ENSG00000058272
hsa-miR-181a-2-3p	ENSG00000101220
hsa-miR-181a-2-3p	ENSG00000145391
hsa-miR-181a-2-3p	ENSG00000116117
hsa-miR-181a-2-3p	ENSG00000161405
hsa-miR-181a-2-3p	ENSG00000204899
hsa-miR-181a-2-3p	ENSG00000117139
hsa-miR-181a-2-3p	ENSG00000180182
hsa-miR-181a-2-3p	ENSG00000110675
hsa-miR-181a-2-3p	ENSG00000109270
hsa-miR-181a-2-3p	ENSG00000168143
hsa-miR-181a-2-3p	ENSG00000174502
hsa-miR-181a-2-3p	ENSG00000108239
hsa-miR-181a-2-3p	ENSG00000149532
hsa-miR-181a-2-3p	ENSG00000148334
hsa-miR-181a-2-3p	ENSG00000162946
hsa-miR-181a-2-3p	ENSG00000099250
hsa-miR-181a-2-3p	ENSG00000126016
hsa-miR-181a-2-3p	ENSG00000176896
hsa-miR-181a-2-3p	ENSG00000151725
hsa-miR-181a-2-3p	ENSG00000033030
hsa-miR-181a-2-3p	ENSG00000109381
hsa-miR-181a-2-3p	ENSG00000153404
hsa-miR-181a-2-3p	ENSG00000181626
hsa-miR-181a-2-3p	ENSG00000144320
hsa-miR-181a-2-3p	ENSG00000163666
hsa-miR-181a-2-3p	ENSG00000114948
hsa-miR-181a-2-3p	ENSG00000163297
hsa-miR-181a-2-3p	ENSG00000173145
hsa-miR-181a-2-3p	ENSG00000095574
hsa-miR-181a-2-3p	ENSG00000152942
hsa-miR-181a-2-3p	ENSG00000125954
hsa-miR-181a-2-3p	ENSG00000187801
hsa-miR-181a-2-3p	ENSG00000165699
hsa-miR-181a-2-3p	ENSG00000173261
hsa-miR-181a-2-3p	ENSG00000100433
hsa-miR-181a-2-3p	ENSG00000181690
hsa-miR-181a-2-3p	ENSG00000198663
hsa-miR-181a-2-3p	ENSG00000125818
hsa-miR-181a-2-3p	ENSG00000109814
hsa-miR-181a-2-3p	ENSG00000153253
hsa-miR-181a-2-3p	ENSG00000182359
hsa-miR-181a-2-3p	ENSG00000168795
hsa-miR-181a-2-3p	ENSG00000183206
hsa-miR-181a-2-3p	ENSG00000033627
hsa-miR-181a-2-3p	ENSG00000162065
hsa-miR-181a-2-3p	ENSG00000049167
hsa-miR-181a-2-3p	ENSG00000156603
hsa-miR-181a-2-3p	ENSG00000151657
hsa-miR-181a-2-3p	ENSG00000163637
hsa-miR-181a-2-3p	ENSG00000146063
hsa-miR-181a-2-3p	ENSG00000140807
hsa-miR-181a-2-3p	ENSG00000064651
hsa-miR-181a-2-3p	ENSG00000165914
hsa-miR-181a-2-3p	ENSG00000005889
hsa-miR-181a-2-3p	ENSG00000169288
hsa-miR-181a-2-3p	ENSG00000140563
hsa-miR-181a-2-3p	ENSG00000175414
hsa-miR-181a-2-3p	ENSG00000176595
hsa-miR-181a-2-3p	ENSG00000111142
hsa-miR-181a-2-3p	ENSG00000100320
hsa-miR-181a-2-3p	ENSG00000157214
hsa-miR-181a-2-3p	ENSG00000136866
hsa-miR-181a-2-3p	ENSG00000158290
hsa-miR-181a-2-3p	ENSG00000172137
hsa-miR-181a-2-3p	ENSG00000108759
hsa-miR-181a-2-3p	ENSG00000167193
hsa-miR-181a-2-3p	ENSG00000188580
hsa-miR-181a-2-3p	ENSG00000197506
hsa-miR-181a-2-3p	ENSG00000138175
hsa-miR-181a-2-3p	ENSG00000007237
hsa-miR-181a-2-3p	ENSG00000204569
hsa-miR-181a-2-3p	ENSG00000132664
hsa-miR-181a-2-3p	ENSG00000165861
hsa-miR-181a-2-3p	ENSG00000184584
hsa-miR-181a-2-3p	ENSG00000157450
hsa-miR-181a-2-3p	ENSG00000120162
hsa-miR-181a-2-3p	ENSG00000130338
hsa-miR-181a-2-3p	ENSG00000110696
hsa-miR-181a-2-3p	ENSG00000171877
hsa-miR-181a-2-3p	ENSG00000117477
hsa-miR-181a-2-3p	ENSG00000177707
hsa-miR-181a-2-3p	ENSG00000140943
hsa-miR-181a-2-3p	ENSG00000074211
hsa-miR-181a-2-3p	ENSG00000170370
hsa-miR-181a-2-3p	ENSG00000168724
hsa-miR-181a-2-3p	ENSG00000085365
hsa-miR-181a-2-3p	ENSG00000156508
hsa-miR-181a-2-3p	ENSG00000101391
hsa-miR-181a-2-3p	ENSG00000160679
hsa-miR-181a-2-3p	ENSG00000151025
hsa-miR-181a-2-3p	ENSG00000178307
hsa-miR-181a-2-3p	ENSG00000029993
hsa-miR-181a-2-3p	ENSG00000150625
hsa-miR-181a-2-3p	ENSG00000151470
hsa-miR-181a-2-3p	ENSG00000129351
hsa-miR-181a-2-3p	ENSG00000163605
hsa-miR-181a-2-3p	ENSG00000138395
hsa-miR-181a-2-3p	ENSG00000196591
hsa-miR-181a-2-3p	ENSG00000100647
hsa-miR-181a-2-3p	ENSG00000119912
hsa-miR-181a-2-3p	ENSG00000076685
hsa-miR-181a-2-3p	ENSG00000119965
hsa-miR-181a-2-3p	ENSG00000078328
hsa-miR-181a-2-3p	ENSG00000102781
hsa-miR-181a-2-3p	ENSG00000146834
hsa-miR-181a-2-3p	ENSG00000138735
hsa-miR-181a-2-3p	ENSG00000166025
hsa-miR-181a-2-3p	ENSG00000166033
hsa-miR-181a-2-3p	ENSG00000160953
hsa-miR-181a-2-3p	ENSG00000180626
hsa-miR-181a-2-3p	ENSG00000119139
hsa-miR-181a-2-3p	ENSG00000125355
hsa-miR-181a-2-3p	ENSG00000115109
hsa-miR-181a-2-3p	ENSG00000166833
hsa-miR-181a-2-3p	ENSG00000094916
hsa-miR-181a-2-3p	ENSG00000173706
hsa-miR-181a-2-3p	ENSG00000222036
hsa-miR-181a-2-3p	ENSG00000089486
hsa-miR-181a-2-3p	ENSG00000144642
hsa-miR-181a-2-3p	ENSG00000111859
hsa-miR-181a-2-3p	ENSG00000178074
hsa-miR-181a-2-3p	ENSG00000111412
hsa-miR-181a-2-3p	ENSG00000134255
hsa-miR-181a-2-3p	ENSG00000101445
hsa-miR-181a-2-3p	ENSG00000204576
hsa-miR-181a-2-3p	ENSG00000182585
hsa-miR-181a-2-3p	ENSG00000113389
hsa-miR-181a-2-3p	ENSG00000138587
hsa-miR-181a-2-3p	ENSG00000131374
hsa-miR-181a-2-3p	ENSG00000112624
hsa-miR-181a-2-3p	ENSG00000206052
hsa-miR-181a-2-3p	ENSG00000263001
hsa-miR-181a-2-3p	ENSG00000025039
hsa-miR-181a-2-3p	ENSG00000187391
hsa-miR-181a-2-3p	ENSG00000239264
hsa-miR-181a-2-3p	ENSG00000133112
hsa-miR-181a-2-3p	ENSG00000181481
hsa-miR-181a-2-3p	ENSG00000164332
hsa-miR-181a-2-3p	ENSG00000162738
hsa-miR-181a-2-3p	ENSG00000136527
hsa-miR-181a-2-3p	ENSG00000164938
hsa-miR-181a-2-3p	ENSG00000132975
hsa-miR-181a-2-3p	ENSG00000123643
hsa-miR-181a-2-3p	ENSG00000106665
hsa-miR-181a-2-3p	ENSG00000092345
hsa-miR-181a-2-3p	ENSG00000164411
hsa-miR-181a-2-3p	ENSG00000188428
hsa-miR-181a-2-3p	ENSG00000114120
hsa-miR-181a-2-3p	ENSG00000042813
hsa-miR-181a-2-3p	ENSG00000106105
hsa-miR-181a-2-3p	ENSG00000188517
hsa-miR-181a-2-3p	ENSG00000232119
hsa-miR-181a-2-3p	ENSG00000100364
hsa-miR-181a-2-3p	ENSG00000163449
hsa-miR-181a-2-3p	ENSG00000166734
hsa-miR-181a-2-3p	ENSG00000197043
hsa-miR-181a-2-3p	ENSG00000169359
hsa-miR-181a-2-3p	ENSG00000008197
hsa-miR-181a-2-3p	ENSG00000077585
hsa-miR-181a-2-3p	ENSG00000196177
hsa-miR-181a-2-3p	ENSG00000145916
hsa-miR-181a-2-3p	ENSG00000099260
hsa-miR-181a-2-3p	ENSG00000166262
hsa-miR-181a-2-3p	ENSG00000103037
hsa-miR-181a-2-3p	ENSG00000214960
hsa-miR-181a-2-3p	ENSG00000164099
hsa-miR-181a-2-3p	ENSG00000071073
hsa-miR-181a-2-3p	ENSG00000127329
hsa-miR-181a-2-3p	ENSG00000132780
hsa-miR-181a-2-3p	ENSG00000133105
hsa-miR-181a-2-3p	ENSG00000156218
hsa-miR-181a-2-3p	ENSG00000083168
hsa-miR-181a-2-3p	ENSG00000173714
hsa-miR-181a-2-3p	ENSG00000120526
hsa-miR-181a-2-3p	ENSG00000001461
hsa-miR-181a-2-3p	ENSG00000102870
hsa-miR-181a-2-3p	ENSG00000171444
hsa-miR-181a-2-3p	ENSG00000135966
hsa-miR-181a-2-3p	ENSG00000144674
hsa-miR-181a-2-3p	ENSG00000145283
hsa-miR-181a-2-3p	ENSG00000100351
hsa-miR-181a-2-3p	ENSG00000119640
hsa-miR-181a-2-3p	ENSG00000132330
hsa-miR-181a-2-3p	ENSG00000162543
hsa-miR-181a-2-3p	ENSG00000178573
hsa-miR-181a-2-3p	ENSG00000204262
hsa-miR-181a-2-3p	ENSG00000006459
hsa-miR-181a-2-3p	ENSG00000165185
hsa-miR-181a-2-3p	ENSG00000111962
hsa-miR-181a-2-3p	ENSG00000134278
hsa-miR-181a-2-3p	ENSG00000160224
hsa-miR-181a-2-3p	ENSG00000119929
hsa-miR-181a-2-3p	ENSG00000143614
hsa-miR-181a-2-3p	ENSG00000171488
hsa-miR-181a-2-3p	ENSG00000164241
hsa-miR-181a-2-3p	ENSG00000162976
hsa-miR-181a-2-3p	ENSG00000164219
hsa-miR-181a-2-3p	ENSG00000133083
hsa-miR-181a-2-3p	ENSG00000056558
hsa-miR-181a-2-3p	ENSG00000089916
hsa-miR-181a-2-3p	ENSG00000169239
