miRNA_ID	Target_ID
hsa-miR-23b-3p	ENSG00000176731
hsa-miR-23b-3p	ENSG00000047056
hsa-miR-23b-3p	ENSG00000138190
hsa-miR-23b-3p	ENSG00000128000
hsa-miR-23b-3p	ENSG00000137845
hsa-miR-23b-3p	ENSG00000188171
hsa-miR-23b-3p	ENSG00000173421
hsa-miR-23b-3p	ENSG00000105997
hsa-miR-23b-3p	ENSG00000112773
hsa-miR-23b-3p	ENSG00000168952
hsa-miR-23b-3p	ENSG00000091436
hsa-miR-23b-3p	ENSG00000101558
hsa-miR-23b-3p	ENSG00000135837
hsa-miR-23b-3p	ENSG00000168502
hsa-miR-23b-3p	ENSG00000143622
hsa-miR-23b-3p	ENSG00000106025
hsa-miR-23b-3p	ENSG00000104313
hsa-miR-23b-3p	ENSG00000139292
hsa-miR-23b-3p	ENSG00000206538
hsa-miR-23b-3p	ENSG00000166598
hsa-miR-23b-3p	ENSG00000169499
hsa-miR-23b-3p	ENSG00000121207
hsa-miR-23b-3p	ENSG00000178568
hsa-miR-23b-3p	ENSG00000156009
hsa-miR-23b-3p	ENSG00000174740
hsa-miR-23b-3p	ENSG00000204604
hsa-miR-23b-3p	ENSG00000149658
hsa-miR-23b-3p	ENSG00000158987
hsa-miR-23b-3p	ENSG00000198646
hsa-miR-23b-3p	ENSG00000198574
hsa-miR-23b-3p	ENSG00000171100
hsa-miR-23b-3p	ENSG00000179021
hsa-miR-23b-3p	ENSG00000119514
hsa-miR-23b-3p	ENSG00000166575
hsa-miR-23b-3p	ENSG00000198099
hsa-miR-23b-3p	ENSG00000118620
hsa-miR-23b-3p	ENSG00000151572
hsa-miR-23b-3p	ENSG00000022840
hsa-miR-23b-3p	ENSG00000085832
hsa-miR-23b-3p	ENSG00000115966
hsa-miR-23b-3p	ENSG00000083720
hsa-miR-23b-3p	ENSG00000160551
hsa-miR-23b-3p	ENSG00000170500
hsa-miR-23b-3p	ENSG00000146250
hsa-miR-23b-3p	ENSG00000213988
hsa-miR-23b-3p	ENSG00000187079
hsa-miR-23b-3p	ENSG00000182013
hsa-miR-23b-3p	ENSG00000184672
hsa-miR-23b-3p	ENSG00000153820
hsa-miR-23b-3p	ENSG00000006194
hsa-miR-23b-3p	ENSG00000094975
hsa-miR-23b-3p	ENSG00000187242
hsa-miR-23b-3p	ENSG00000105829
hsa-miR-23b-3p	ENSG00000152377
hsa-miR-23b-3p	ENSG00000140632
hsa-miR-23b-3p	ENSG00000141255
hsa-miR-23b-3p	ENSG00000196867
hsa-miR-23b-3p	ENSG00000163512
hsa-miR-23b-3p	ENSG00000219545
hsa-miR-23b-3p	ENSG00000160712
hsa-miR-23b-3p	ENSG00000112701
hsa-miR-23b-3p	ENSG00000129317
hsa-miR-23b-3p	ENSG00000172020
hsa-miR-23b-3p	ENSG00000139132
hsa-miR-23b-3p	ENSG00000104765
hsa-miR-23b-3p	ENSG00000179889
hsa-miR-23b-3p	ENSG00000165194
hsa-miR-23b-3p	ENSG00000091947
hsa-miR-23b-3p	ENSG00000127329
hsa-miR-23b-3p	ENSG00000106723
hsa-miR-23b-3p	ENSG00000089902
hsa-miR-23b-3p	ENSG00000081760
hsa-miR-23b-3p	ENSG00000130368
hsa-miR-23b-3p	ENSG00000149289
hsa-miR-23b-3p	ENSG00000165156
hsa-miR-23b-3p	ENSG00000144228
hsa-miR-23b-3p	ENSG00000169554
hsa-miR-23b-3p	ENSG00000169139
hsa-miR-23b-3p	ENSG00000124279
hsa-miR-23b-3p	ENSG00000136450
hsa-miR-23b-3p	ENSG00000006468
hsa-miR-23b-3p	ENSG00000153574
hsa-miR-23b-3p	ENSG00000114450
hsa-miR-23b-3p	ENSG00000102471
hsa-miR-23b-3p	ENSG00000137393
hsa-miR-23b-3p	ENSG00000114416
hsa-miR-23b-3p	ENSG00000113273
hsa-miR-23b-3p	ENSG00000184408
hsa-miR-23b-3p	ENSG00000096063
hsa-miR-23b-3p	ENSG00000170153
hsa-miR-23b-3p	ENSG00000197472
hsa-miR-23b-3p	ENSG00000101290
hsa-miR-23b-3p	ENSG00000120688
hsa-miR-23b-3p	ENSG00000174738
hsa-miR-23b-3p	ENSG00000105855
hsa-miR-23b-3p	ENSG00000101236
hsa-miR-23b-3p	ENSG00000057019
hsa-miR-23b-3p	ENSG00000166912
hsa-miR-23b-3p	ENSG00000266028
hsa-miR-23b-3p	ENSG00000011258
hsa-miR-23b-3p	ENSG00000172062
hsa-miR-23b-3p	ENSG00000114030
hsa-miR-23b-3p	ENSG00000172766
hsa-miR-23b-3p	ENSG00000269858
hsa-miR-23b-3p	ENSG00000103034
hsa-miR-23b-3p	ENSG00000171735
hsa-miR-23b-3p	ENSG00000118689
hsa-miR-23b-3p	ENSG00000146282
hsa-miR-23b-3p	ENSG00000117758
hsa-miR-23b-3p	ENSG00000111860
hsa-miR-23b-3p	ENSG00000104290
hsa-miR-23b-3p	ENSG00000135541
hsa-miR-23b-3p	ENSG00000196083
hsa-miR-23b-3p	ENSG00000135824
hsa-miR-23b-3p	ENSG00000170921
hsa-miR-23b-3p	ENSG00000070614
hsa-miR-23b-3p	ENSG00000184076
hsa-miR-23b-3p	ENSG00000275052
hsa-miR-23b-3p	ENSG00000120948
hsa-miR-23b-3p	ENSG00000125482
hsa-miR-23b-3p	ENSG00000171316
hsa-miR-23b-3p	ENSG00000175931
hsa-miR-23b-3p	ENSG00000196220
hsa-miR-23b-3p	ENSG00000173068
hsa-miR-23b-3p	ENSG00000123684
hsa-miR-23b-3p	ENSG00000138459
hsa-miR-23b-3p	ENSG00000057294
hsa-miR-23b-3p	ENSG00000151812
hsa-miR-23b-3p	ENSG00000242550
hsa-miR-23b-3p	ENSG00000153774
hsa-miR-23b-3p	ENSG00000158022
hsa-miR-23b-3p	ENSG00000109881
hsa-miR-23b-3p	ENSG00000162378
hsa-miR-23b-3p	ENSG00000163092
hsa-miR-23b-3p	ENSG00000153246
hsa-miR-23b-3p	ENSG00000169067
hsa-miR-23b-3p	ENSG00000240694
hsa-miR-23b-3p	ENSG00000127955
hsa-miR-23b-3p	ENSG00000154124
hsa-miR-23b-3p	ENSG00000155970
hsa-miR-23b-3p	ENSG00000107560
hsa-miR-23b-3p	ENSG00000102221
hsa-miR-23b-3p	ENSG00000106341
hsa-miR-23b-3p	ENSG00000159263
hsa-miR-23b-3p	ENSG00000183421
hsa-miR-23b-3p	ENSG00000108179
hsa-miR-23b-3p	ENSG00000198807
hsa-miR-23b-3p	ENSG00000169891
hsa-miR-23b-3p	ENSG00000155265
hsa-miR-23b-3p	ENSG00000158321
hsa-miR-23b-3p	ENSG00000159212
hsa-miR-23b-3p	ENSG00000168906
hsa-miR-23b-3p	ENSG00000114770
hsa-miR-23b-3p	ENSG00000074966
hsa-miR-23b-3p	ENSG00000168175
hsa-miR-23b-3p	ENSG00000144290
hsa-miR-23b-3p	ENSG00000177181
hsa-miR-23b-3p	ENSG00000187772
hsa-miR-23b-3p	ENSG00000196950
hsa-miR-23b-3p	ENSG00000119707
hsa-miR-23b-3p	ENSG00000089199
hsa-miR-23b-3p	ENSG00000156671
hsa-miR-23b-3p	ENSG00000146809
hsa-miR-23b-3p	ENSG00000134551
hsa-miR-23b-3p	ENSG00000120265
hsa-miR-23b-3p	ENSG00000128923
hsa-miR-23b-3p	ENSG00000114383
hsa-miR-23b-3p	ENSG00000204130
hsa-miR-23b-3p	ENSG00000086619
hsa-miR-23b-3p	ENSG00000205213
hsa-miR-23b-3p	ENSG00000205060
hsa-miR-23b-3p	ENSG00000090372
hsa-miR-23b-3p	ENSG00000113615
hsa-miR-23b-3p	ENSG00000104415
hsa-miR-23b-3p	ENSG00000148950
hsa-miR-23b-3p	ENSG00000280987
hsa-miR-23b-3p	ENSG00000111897
hsa-miR-23b-3p	ENSG00000111728
hsa-miR-23b-3p	ENSG00000058063
hsa-miR-23b-3p	ENSG00000108239
hsa-miR-23b-3p	ENSG00000178878
hsa-miR-23b-3p	ENSG00000108582
hsa-miR-23b-3p	ENSG00000011028
hsa-miR-23b-3p	ENSG00000151151
hsa-miR-23b-3p	ENSG00000198900
hsa-miR-23b-3p	ENSG00000126653
hsa-miR-23b-3p	ENSG00000171714
hsa-miR-23b-3p	ENSG00000278311
hsa-miR-23b-3p	ENSG00000179314
hsa-miR-23b-3p	ENSG00000164236
hsa-miR-23b-3p	ENSG00000126814
hsa-miR-23b-3p	ENSG00000064989
hsa-miR-23b-3p	ENSG00000169967
hsa-miR-23b-3p	ENSG00000129292
hsa-miR-23b-3p	ENSG00000080819
hsa-miR-23b-3p	ENSG00000255529
hsa-miR-23b-3p	ENSG00000162630
hsa-miR-23b-3p	ENSG00000278535
hsa-miR-23b-3p	ENSG00000100483
hsa-miR-23b-3p	ENSG00000112462
hsa-miR-23b-3p	ENSG00000164100
hsa-miR-23b-3p	ENSG00000161813
hsa-miR-23b-3p	ENSG00000159082
hsa-miR-23b-3p	ENSG00000188916
hsa-miR-23b-3p	ENSG00000163964
hsa-miR-23b-3p	ENSG00000177076
hsa-miR-23b-3p	ENSG00000111859
hsa-miR-23b-3p	ENSG00000064651
hsa-miR-23b-3p	ENSG00000100568
hsa-miR-23b-3p	ENSG00000170044
hsa-miR-23b-3p	ENSG00000082074
hsa-miR-23b-3p	ENSG00000115421
hsa-miR-23b-3p	ENSG00000096060
hsa-miR-23b-3p	ENSG00000184371
hsa-miR-23b-3p	ENSG00000170234
hsa-miR-23b-3p	ENSG00000152578
hsa-miR-23b-3p	ENSG00000112541
hsa-miR-23b-3p	ENSG00000198818
hsa-miR-23b-3p	ENSG00000221874
hsa-miR-23b-3p	ENSG00000180667
hsa-miR-23b-3p	ENSG00000122958
hsa-miR-23b-3p	ENSG00000119698
hsa-miR-23b-3p	ENSG00000125148
hsa-miR-23b-3p	ENSG00000184305
hsa-miR-23b-3p	ENSG00000197928
hsa-miR-23b-3p	ENSG00000007001
hsa-miR-23b-3p	ENSG00000182263
hsa-miR-23b-3p	ENSG00000152503
hsa-miR-23b-3p	ENSG00000146278
hsa-miR-23b-3p	ENSG00000174990
hsa-miR-23b-3p	ENSG00000137504
hsa-miR-23b-3p	ENSG00000170348
hsa-miR-23b-3p	ENSG00000049759
hsa-miR-23b-3p	ENSG00000176148
hsa-miR-23b-3p	ENSG00000159055
hsa-miR-23b-3p	ENSG00000144677
hsa-miR-23b-3p	ENSG00000177125
hsa-miR-23b-3p	ENSG00000163235
hsa-miR-23b-3p	ENSG00000144749
hsa-miR-23b-3p	ENSG00000125740
hsa-miR-23b-3p	ENSG00000133665
hsa-miR-23b-3p	ENSG00000077274
hsa-miR-23b-3p	ENSG00000186439
hsa-miR-23b-3p	ENSG00000144040
hsa-miR-23b-3p	ENSG00000135048
hsa-miR-23b-3p	ENSG00000198521
hsa-miR-23b-3p	ENSG00000196109
hsa-miR-23b-3p	ENSG00000163285
hsa-miR-23b-3p	ENSG00000120075
hsa-miR-23b-3p	ENSG00000184349
hsa-miR-23b-3p	ENSG00000180488
hsa-miR-23b-3p	ENSG00000155961
hsa-miR-23b-3p	ENSG00000102554
hsa-miR-23b-3p	ENSG00000170271
hsa-miR-23b-3p	ENSG00000109084
hsa-miR-23b-3p	ENSG00000163686
hsa-miR-23b-3p	ENSG00000172939
hsa-miR-23b-3p	ENSG00000125834
hsa-miR-23b-3p	ENSG00000119965
hsa-miR-23b-3p	ENSG00000138768
hsa-miR-23b-3p	ENSG00000118946
hsa-miR-23b-3p	ENSG00000176624
hsa-miR-23b-3p	ENSG00000137815
hsa-miR-23b-3p	ENSG00000197587
hsa-miR-23b-3p	ENSG00000165898
hsa-miR-23b-3p	ENSG00000137073
hsa-miR-23b-3p	ENSG00000149231
hsa-miR-23b-3p	ENSG00000141699
hsa-miR-23b-3p	ENSG00000117500
hsa-miR-23b-3p	ENSG00000122729
hsa-miR-23b-3p	ENSG00000197020
hsa-miR-23b-3p	ENSG00000128578
hsa-miR-23b-3p	ENSG00000186951
hsa-miR-23b-3p	ENSG00000123552
hsa-miR-23b-3p	ENSG00000095564
hsa-miR-23b-3p	ENSG00000066135
hsa-miR-23b-3p	ENSG00000169432
hsa-miR-23b-3p	ENSG00000101445
hsa-miR-23b-3p	ENSG00000143376
hsa-miR-23b-3p	ENSG00000112739
hsa-miR-23b-3p	ENSG00000163032
hsa-miR-23b-3p	ENSG00000100105
hsa-miR-23b-3p	ENSG00000145685
hsa-miR-23b-3p	ENSG00000206052
hsa-miR-23b-3p	ENSG00000164118
hsa-miR-23b-3p	ENSG00000163694
hsa-miR-23b-3p	ENSG00000137941
hsa-miR-23b-3p	ENSG00000111203
hsa-miR-23b-3p	ENSG00000166823
hsa-miR-23b-3p	ENSG00000177689
hsa-miR-23b-3p	ENSG00000100934
hsa-miR-23b-3p	ENSG00000147416
hsa-miR-23b-3p	ENSG00000107341
hsa-miR-23b-3p	ENSG00000186918
hsa-miR-23b-3p	ENSG00000129993
hsa-miR-23b-3p	ENSG00000113851
hsa-miR-23b-3p	ENSG00000135643
hsa-miR-23b-3p	ENSG00000152749
hsa-miR-23b-3p	ENSG00000175130
hsa-miR-23b-3p	ENSG00000062194
hsa-miR-23b-3p	ENSG00000144567
hsa-miR-23b-3p	ENSG00000169760
hsa-miR-23b-3p	ENSG00000095015
hsa-miR-23b-3p	ENSG00000183770
hsa-miR-23b-3p	ENSG00000164164
hsa-miR-23b-3p	ENSG00000064652
hsa-miR-23b-3p	ENSG00000100503
hsa-miR-23b-3p	ENSG00000092969
hsa-miR-23b-3p	ENSG00000152977
hsa-miR-23b-3p	ENSG00000173041
hsa-miR-23b-3p	ENSG00000095209
hsa-miR-23b-3p	ENSG00000112249
hsa-miR-23b-3p	ENSG00000106688
hsa-miR-23b-3p	ENSG00000173451
hsa-miR-23b-3p	ENSG00000152382
hsa-miR-23b-3p	ENSG00000188582
hsa-miR-23b-3p	ENSG00000166105
hsa-miR-23b-3p	ENSG00000109819
hsa-miR-23b-3p	ENSG00000072756
hsa-miR-23b-3p	ENSG00000184014
hsa-miR-23b-3p	ENSG00000204632
hsa-miR-23b-3p	ENSG00000153187
hsa-miR-23b-3p	ENSG00000100380
hsa-miR-23b-3p	ENSG00000167005
hsa-miR-23b-3p	ENSG00000153802
hsa-miR-23b-3p	ENSG00000107951
hsa-miR-23b-3p	ENSG00000113302
hsa-miR-23b-3p	ENSG00000136010
hsa-miR-23b-3p	ENSG00000176542
hsa-miR-23b-3p	ENSG00000152778
hsa-miR-23b-3p	ENSG00000125347
hsa-miR-23b-3p	ENSG00000205269
hsa-miR-23b-3p	ENSG00000177570
hsa-miR-23b-3p	ENSG00000165813
hsa-miR-23b-3p	ENSG00000146352
hsa-miR-23b-3p	ENSG00000164626
hsa-miR-23b-3p	ENSG00000144893
hsa-miR-23b-3p	ENSG00000112312
hsa-miR-23b-3p	ENSG00000147224
hsa-miR-23b-3p	ENSG00000137831
hsa-miR-23b-3p	ENSG00000175893
hsa-miR-23b-3p	ENSG00000156853
hsa-miR-23b-3p	ENSG00000042781
hsa-miR-23b-3p	ENSG00000153292
hsa-miR-23b-3p	ENSG00000156232
hsa-miR-23b-3p	ENSG00000173334
hsa-miR-23b-3p	ENSG00000142528
hsa-miR-23b-3p	ENSG00000080298
hsa-miR-23b-3p	ENSG00000118985
hsa-miR-23b-3p	ENSG00000197930
hsa-miR-23b-3p	ENSG00000121579
hsa-miR-23b-3p	ENSG00000148158
hsa-miR-23b-3p	ENSG00000107957
hsa-miR-23b-3p	ENSG00000164219
hsa-miR-23b-3p	ENSG00000108001
hsa-miR-23b-3p	ENSG00000183098
hsa-miR-23b-3p	ENSG00000108091
hsa-miR-23b-3p	ENSG00000154143
hsa-miR-23b-3p	ENSG00000109458
hsa-miR-23b-3p	ENSG00000182400
hsa-miR-23b-3p	ENSG00000164330
hsa-miR-23b-3p	ENSG00000065325
hsa-miR-23b-3p	ENSG00000129675
hsa-miR-23b-3p	ENSG00000165660
hsa-miR-23b-3p	ENSG00000049449
hsa-miR-23b-3p	ENSG00000119547
hsa-miR-23b-3p	ENSG00000259332
hsa-miR-23b-3p	ENSG00000215421
hsa-miR-23b-3p	ENSG00000128699
hsa-miR-23b-3p	ENSG00000152942
hsa-miR-23b-3p	ENSG00000096746
hsa-miR-23b-3p	ENSG00000149357
hsa-miR-23b-3p	ENSG00000128534
hsa-miR-23b-3p	ENSG00000163421
hsa-miR-23b-3p	ENSG00000072401
hsa-miR-23b-3p	ENSG00000083290
hsa-miR-23b-3p	ENSG00000182810
hsa-miR-23b-3p	ENSG00000198846
hsa-miR-23b-3p	ENSG00000181555
hsa-miR-23b-3p	ENSG00000165757
hsa-miR-23b-3p	ENSG00000114331
hsa-miR-23b-3p	ENSG00000152223
hsa-miR-23b-3p	ENSG00000171763
hsa-miR-23b-3p	ENSG00000170961
hsa-miR-23b-3p	ENSG00000011114
hsa-miR-23b-3p	ENSG00000176160
hsa-miR-23b-3p	ENSG00000059758
hsa-miR-23b-3p	ENSG00000001629
hsa-miR-23b-3p	ENSG00000164300
hsa-miR-23b-3p	ENSG00000164066
hsa-miR-23b-3p	ENSG00000124171
hsa-miR-23b-3p	ENSG00000251380
hsa-miR-23b-3p	ENSG00000146729
hsa-miR-23b-3p	ENSG00000123636
hsa-miR-23b-3p	ENSG00000013293
hsa-miR-23b-3p	ENSG00000157985
hsa-miR-23b-3p	ENSG00000139514
hsa-miR-23b-3p	ENSG00000116668
hsa-miR-23b-3p	ENSG00000122863
hsa-miR-23b-3p	ENSG00000113552
hsa-miR-23b-3p	ENSG00000101307
hsa-miR-23b-3p	ENSG00000255561
hsa-miR-23b-3p	ENSG00000166128
hsa-miR-23b-3p	ENSG00000073614
hsa-miR-23b-3p	ENSG00000162105
hsa-miR-23b-3p	ENSG00000162599
hsa-miR-23b-3p	ENSG00000249242
hsa-miR-23b-3p	ENSG00000183726
hsa-miR-23b-3p	ENSG00000140350
hsa-miR-23b-3p	ENSG00000102172
hsa-miR-23b-3p	ENSG00000148411
hsa-miR-23b-3p	ENSG00000164040
hsa-miR-23b-3p	ENSG00000100167
hsa-miR-23b-3p	ENSG00000144355
hsa-miR-23b-3p	ENSG00000135443
hsa-miR-23b-3p	ENSG00000172466
hsa-miR-23b-3p	ENSG00000198538
hsa-miR-23b-3p	ENSG00000253457
hsa-miR-23b-3p	ENSG00000136371
hsa-miR-23b-3p	ENSG00000203910
hsa-miR-23b-3p	ENSG00000019549
hsa-miR-23b-3p	ENSG00000121454
hsa-miR-23b-3p	ENSG00000081019
hsa-miR-23b-3p	ENSG00000127334
hsa-miR-23b-3p	ENSG00000109762
hsa-miR-23b-3p	ENSG00000134108
hsa-miR-23b-3p	ENSG00000139289
hsa-miR-23b-3p	ENSG00000162636
hsa-miR-23b-3p	ENSG00000163491
hsa-miR-23b-3p	ENSG00000172379
hsa-miR-23b-3p	ENSG00000139370
hsa-miR-23b-3p	ENSG00000134755
hsa-miR-23b-3p	ENSG00000204007
hsa-miR-23b-3p	ENSG00000157540
hsa-miR-23b-3p	ENSG00000168438
hsa-miR-23b-3p	ENSG00000087095
hsa-miR-23b-3p	ENSG00000163644
hsa-miR-23b-3p	ENSG00000114933
hsa-miR-23b-3p	ENSG00000148688
hsa-miR-23b-3p	ENSG00000198681
hsa-miR-23b-3p	ENSG00000101230
hsa-miR-23b-3p	ENSG00000181541
hsa-miR-23b-3p	ENSG00000124207
hsa-miR-23b-3p	ENSG00000149972
hsa-miR-23b-3p	ENSG00000181026
hsa-miR-23b-3p	ENSG00000167770
hsa-miR-23b-3p	ENSG00000143457
hsa-miR-23b-3p	ENSG00000094880
hsa-miR-23b-3p	ENSG00000019186
hsa-miR-23b-3p	ENSG00000147100
hsa-miR-23b-3p	ENSG00000142149
hsa-miR-23b-3p	ENSG00000115808
hsa-miR-23b-3p	ENSG00000153814
hsa-miR-23b-3p	ENSG00000175073
hsa-miR-23b-3p	ENSG00000106819
hsa-miR-23b-3p	ENSG00000088179
hsa-miR-23b-3p	ENSG00000176105
hsa-miR-23b-3p	ENSG00000133983
hsa-miR-23b-3p	ENSG00000081026
hsa-miR-23b-3p	ENSG00000070770
hsa-miR-23b-3p	ENSG00000115526
hsa-miR-23b-3p	ENSG00000154263
hsa-miR-23b-3p	ENSG00000166454
hsa-miR-23b-3p	ENSG00000130508
hsa-miR-23b-3p	ENSG00000088035
hsa-miR-23b-3p	ENSG00000163527
hsa-miR-23b-3p	ENSG00000113638
hsa-miR-23b-3p	ENSG00000135932
hsa-miR-23b-3p	ENSG00000113558
hsa-miR-23b-3p	ENSG00000138430
hsa-miR-23b-3p	ENSG00000102924
hsa-miR-23b-3p	ENSG00000261787
hsa-miR-23b-3p	ENSG00000163749
hsa-miR-23b-3p	ENSG00000119915
hsa-miR-23b-3p	ENSG00000129116
hsa-miR-23b-3p	ENSG00000177432
hsa-miR-23b-3p	ENSG00000151615
hsa-miR-23b-3p	ENSG00000151893
hsa-miR-23b-3p	ENSG00000101109
hsa-miR-23b-3p	ENSG00000163961
hsa-miR-23b-3p	ENSG00000109861
hsa-miR-23b-3p	ENSG00000177602
hsa-miR-23b-3p	ENSG00000147324
hsa-miR-23b-3p	ENSG00000136870
hsa-miR-23b-3p	ENSG00000172869
hsa-miR-23b-3p	ENSG00000107338
hsa-miR-23b-3p	ENSG00000132471
hsa-miR-23b-3p	ENSG00000163545
hsa-miR-23b-3p	ENSG00000026652
hsa-miR-23b-3p	ENSG00000182718
hsa-miR-23b-3p	ENSG00000158526
hsa-miR-23b-3p	ENSG00000143674
hsa-miR-23b-3p	ENSG00000106771
hsa-miR-23b-3p	ENSG00000196646
hsa-miR-23b-3p	ENSG00000141431
hsa-miR-23b-3p	ENSG00000148690
hsa-miR-23b-3p	ENSG00000140450
hsa-miR-23b-3p	ENSG00000062725
hsa-miR-23b-3p	ENSG00000175093
hsa-miR-23b-3p	ENSG00000088812
hsa-miR-23b-3p	ENSG00000186432
hsa-miR-23b-3p	ENSG00000143995
hsa-miR-23b-3p	ENSG00000163376
hsa-miR-23b-3p	ENSG00000164284
hsa-miR-23b-3p	ENSG00000218891
hsa-miR-23b-3p	ENSG00000115020
hsa-miR-23b-3p	ENSG00000008324
hsa-miR-23b-3p	ENSG00000104643
hsa-miR-23b-3p	ENSG00000182903
hsa-miR-23b-3p	ENSG00000106299
hsa-miR-23b-3p	ENSG00000088538
hsa-miR-23b-3p	ENSG00000070367
hsa-miR-23b-3p	ENSG00000136040
hsa-miR-23b-3p	ENSG00000113905
hsa-miR-23b-3p	ENSG00000005801
hsa-miR-23b-3p	ENSG00000180336
hsa-miR-23b-3p	ENSG00000145975
hsa-miR-23b-3p	ENSG00000198142
hsa-miR-23b-3p	ENSG00000121410
hsa-miR-23b-3p	ENSG00000108176
hsa-miR-23b-3p	ENSG00000269067
hsa-miR-23b-3p	ENSG00000136152
hsa-miR-23b-3p	ENSG00000120279
hsa-miR-23b-3p	ENSG00000285815
hsa-miR-23b-3p	ENSG00000183579
hsa-miR-23b-5p	ENSG00000101842
hsa-miR-23b-5p	ENSG00000173598
hsa-miR-23b-5p	ENSG00000124523
hsa-miR-23b-5p	ENSG00000251503
hsa-miR-23b-5p	ENSG00000123427
hsa-miR-23b-5p	ENSG00000187848
hsa-miR-23b-5p	ENSG00000150712
hsa-miR-23b-5p	ENSG00000198431
hsa-miR-23b-5p	ENSG00000187838
hsa-miR-23b-5p	ENSG00000184459
hsa-miR-23b-5p	ENSG00000182132
hsa-miR-23b-5p	ENSG00000203985
hsa-miR-23b-5p	ENSG00000157483
hsa-miR-23b-5p	ENSG00000130956
hsa-miR-23b-5p	ENSG00000073792
hsa-miR-23b-5p	ENSG00000164172
hsa-miR-23b-5p	ENSG00000100601
hsa-miR-23b-5p	ENSG00000108389
hsa-miR-23b-5p	ENSG00000172738
hsa-miR-23b-5p	ENSG00000180398
hsa-miR-23b-5p	ENSG00000109332
hsa-miR-23b-5p	ENSG00000160404
hsa-miR-23b-5p	ENSG00000184860
hsa-miR-23b-5p	ENSG00000130414
hsa-miR-23b-5p	ENSG00000070495
hsa-miR-23b-5p	ENSG00000261115
hsa-miR-23b-5p	ENSG00000134765
hsa-miR-23b-5p	ENSG00000141644
hsa-miR-23b-5p	ENSG00000162551
hsa-miR-23b-5p	ENSG00000175727
hsa-miR-23b-5p	ENSG00000119661
hsa-miR-23b-5p	ENSG00000111405
hsa-miR-23b-5p	ENSG00000186407
hsa-miR-23b-5p	ENSG00000092094
hsa-miR-23b-5p	ENSG00000183454
hsa-miR-23b-5p	ENSG00000135605
hsa-miR-23b-5p	ENSG00000163110
hsa-miR-23b-5p	ENSG00000136698
hsa-miR-23b-5p	ENSG00000106013
hsa-miR-23b-5p	ENSG00000100083
hsa-miR-23b-5p	ENSG00000121440
hsa-miR-23b-5p	ENSG00000198075
hsa-miR-23b-5p	ENSG00000152133
hsa-miR-23b-5p	ENSG00000168802
hsa-miR-23b-5p	ENSG00000180875
hsa-miR-23b-5p	ENSG00000173227
hsa-miR-23b-5p	ENSG00000204179
hsa-miR-23b-5p	ENSG00000214022
hsa-miR-23b-5p	ENSG00000269113
hsa-miR-23b-5p	ENSG00000156011
hsa-miR-23b-5p	ENSG00000197183
hsa-miR-23b-5p	ENSG00000137449
hsa-miR-23b-5p	ENSG00000183723
hsa-miR-23b-5p	ENSG00000120539
hsa-miR-23b-5p	ENSG00000103111
hsa-miR-23b-5p	ENSG00000134762
hsa-miR-23b-5p	ENSG00000124120
hsa-miR-23b-5p	ENSG00000172927
hsa-miR-23b-5p	ENSG00000011405
hsa-miR-23b-5p	ENSG00000153707
hsa-miR-23b-5p	ENSG00000128641
hsa-miR-23b-5p	ENSG00000158092
hsa-miR-23b-5p	ENSG00000214324
hsa-miR-23b-5p	ENSG00000142303
hsa-miR-23b-5p	ENSG00000121858
hsa-miR-23b-5p	ENSG00000215218
hsa-miR-23b-5p	ENSG00000139146
hsa-miR-23b-5p	ENSG00000086200
hsa-miR-23b-5p	ENSG00000211448
hsa-miR-23b-5p	ENSG00000161798
hsa-miR-23b-5p	ENSG00000068650
hsa-miR-23b-5p	ENSG00000153404
hsa-miR-23b-5p	ENSG00000187741
hsa-miR-23b-5p	ENSG00000089159
hsa-miR-23b-5p	ENSG00000146859
hsa-miR-23b-5p	ENSG00000164236
hsa-miR-23b-5p	ENSG00000130818
hsa-miR-23b-5p	ENSG00000146267
hsa-miR-23b-5p	ENSG00000110713
hsa-miR-23b-5p	ENSG00000205531
hsa-miR-23b-5p	ENSG00000162623
hsa-miR-23b-5p	ENSG00000173950
hsa-miR-23b-5p	ENSG00000078804
hsa-miR-23b-5p	ENSG00000152601
hsa-miR-23b-5p	ENSG00000158792
hsa-miR-23b-5p	ENSG00000126259
hsa-miR-23b-5p	ENSG00000167118
hsa-miR-23b-5p	ENSG00000187672
hsa-miR-23b-5p	ENSG00000104081
hsa-miR-23b-5p	ENSG00000100596
hsa-miR-23b-5p	ENSG00000165029
hsa-miR-23b-5p	ENSG00000140807
hsa-miR-23b-5p	ENSG00000147130
hsa-miR-23b-5p	ENSG00000165410
hsa-miR-23b-5p	ENSG00000156466
hsa-miR-23b-5p	ENSG00000152092
hsa-miR-23b-5p	ENSG00000073282
hsa-miR-23b-5p	ENSG00000156711
hsa-miR-23b-5p	ENSG00000197535
hsa-miR-23b-5p	ENSG00000198920
hsa-miR-23b-5p	ENSG00000159217
hsa-miR-23b-5p	ENSG00000184708
hsa-miR-23b-5p	ENSG00000159733
hsa-miR-23b-5p	ENSG00000188243
hsa-miR-23b-5p	ENSG00000101670
hsa-miR-23b-5p	ENSG00000175591
hsa-miR-23b-5p	ENSG00000141750
hsa-miR-23b-5p	ENSG00000042781
hsa-miR-23b-5p	ENSG00000167244
hsa-miR-23b-5p	ENSG00000100425
