miRNA_ID	Target_ID
hsa-miR-216a-3p	ENSG00000143190
hsa-miR-216a-3p	ENSG00000102580
hsa-miR-216a-3p	ENSG00000134852
hsa-miR-216a-3p	ENSG00000163376
hsa-miR-216a-3p	ENSG00000198648
hsa-miR-216a-3p	ENSG00000165731
hsa-miR-216a-3p	ENSG00000106004
hsa-miR-216a-3p	ENSG00000185504
hsa-miR-216a-3p	ENSG00000135932
hsa-miR-216a-3p	ENSG00000004848
hsa-miR-216a-3p	ENSG00000049130
hsa-miR-216a-3p	ENSG00000163624
hsa-miR-216a-3p	ENSG00000153339
hsa-miR-216a-3p	ENSG00000150672
hsa-miR-216a-3p	ENSG00000084112
hsa-miR-216a-3p	ENSG00000163602
hsa-miR-216a-3p	ENSG00000188803
hsa-miR-216a-3p	ENSG00000136040
hsa-miR-216a-3p	ENSG00000115226
hsa-miR-216a-3p	ENSG00000150630
hsa-miR-216a-3p	ENSG00000044459
hsa-miR-216a-3p	ENSG00000196814
hsa-miR-216a-3p	ENSG00000149346
hsa-miR-216a-3p	ENSG00000145681
hsa-miR-216a-3p	ENSG00000138336
hsa-miR-216a-3p	ENSG00000107165
hsa-miR-216b-5p	ENSG00000166887
hsa-miR-216b-5p	ENSG00000078043
hsa-miR-216b-5p	ENSG00000008277
hsa-miR-216b-5p	ENSG00000108924
hsa-miR-216b-5p	ENSG00000170423
hsa-miR-216b-5p	ENSG00000152492
hsa-miR-216b-5p	ENSG00000136478
hsa-miR-216b-5p	ENSG00000110057
hsa-miR-216b-5p	ENSG00000196323
hsa-miR-216b-5p	ENSG00000141027
hsa-miR-216b-5p	ENSG00000163848
hsa-miR-216b-5p	ENSG00000185842
hsa-miR-216b-5p	ENSG00000139323
hsa-miR-216b-5p	ENSG00000048392
hsa-miR-216b-5p	ENSG00000120756
hsa-miR-216b-5p	ENSG00000110075
hsa-miR-216b-5p	ENSG00000141655
hsa-miR-216b-5p	ENSG00000100106
hsa-miR-216b-5p	ENSG00000102935
hsa-miR-216b-5p	ENSG00000120903
hsa-miR-216b-5p	ENSG00000169241
hsa-miR-216b-5p	ENSG00000138032
hsa-miR-216b-5p	ENSG00000151136
hsa-miR-216b-5p	ENSG00000124334
hsa-miR-216b-5p	ENSG00000073792
hsa-miR-216b-5p	ENSG00000233276
hsa-miR-216b-5p	ENSG00000133067
hsa-miR-216b-5p	ENSG00000213762
hsa-miR-216b-5p	ENSG00000109332
hsa-miR-216b-5p	ENSG00000067167
hsa-miR-216b-5p	ENSG00000157193
hsa-miR-216b-5p	ENSG00000108443
hsa-miR-216b-5p	ENSG00000127314
hsa-miR-216b-5p	ENSG00000153094
hsa-miR-216b-5p	ENSG00000135549
hsa-miR-216b-5p	ENSG00000164466
hsa-miR-216b-5p	ENSG00000111783
hsa-miR-216b-5p	ENSG00000026103
hsa-miR-216b-5p	ENSG00000069667
hsa-miR-216b-5p	ENSG00000050405
hsa-miR-216b-5p	ENSG00000166913
hsa-miR-216b-5p	ENSG00000158528
hsa-miR-216b-5p	ENSG00000181896
hsa-miR-216b-5p	ENSG00000130844
hsa-miR-216b-5p	ENSG00000109184
hsa-miR-216b-5p	ENSG00000118276
hsa-miR-216b-5p	ENSG00000111224
hsa-miR-216b-5p	ENSG00000145242
hsa-miR-216b-5p	ENSG00000145817
hsa-miR-216b-5p	ENSG00000187210
hsa-miR-216b-5p	ENSG00000139746
hsa-miR-216b-5p	ENSG00000175455
hsa-miR-216b-5p	ENSG00000164144
hsa-miR-216b-5p	ENSG00000146676
hsa-miR-216b-5p	ENSG00000048028
hsa-miR-216b-5p	ENSG00000188529
hsa-miR-216b-5p	ENSG00000157540
hsa-miR-216b-5p	ENSG00000151743
hsa-miR-216b-5p	ENSG00000168300
hsa-miR-216b-5p	ENSG00000154380
hsa-miR-216b-5p	ENSG00000108700
hsa-miR-216b-5p	ENSG00000081800
hsa-miR-216b-5p	ENSG00000116138
hsa-miR-216b-5p	ENSG00000141040
hsa-miR-216b-5p	ENSG00000164161
hsa-miR-216b-5p	ENSG00000099246
hsa-miR-216b-5p	ENSG00000104432
hsa-miR-216b-5p	ENSG00000163697
hsa-miR-216b-5p	ENSG00000165359
hsa-miR-216b-5p	ENSG00000173653
hsa-miR-216b-5p	ENSG00000184154
hsa-miR-216b-5p	ENSG00000182628
hsa-miR-216b-5p	ENSG00000094975
hsa-miR-216b-5p	ENSG00000196150
hsa-miR-216b-5p	ENSG00000146856
hsa-miR-216b-5p	ENSG00000061455
hsa-miR-216b-5p	ENSG00000203727
hsa-miR-216b-5p	ENSG00000164176
hsa-miR-216b-5p	ENSG00000158321
hsa-miR-216b-5p	ENSG00000184203
hsa-miR-216b-5p	ENSG00000143603
hsa-miR-216b-5p	ENSG00000139163
hsa-miR-216b-5p	ENSG00000153132
hsa-miR-216b-5p	ENSG00000177181
hsa-miR-216b-5p	ENSG00000183230
hsa-miR-216b-5p	ENSG00000164796
hsa-miR-216b-5p	ENSG00000148814
hsa-miR-216b-5p	ENSG00000163638
hsa-miR-216b-5p	ENSG00000164398
hsa-miR-216b-5p	ENSG00000155729
hsa-miR-216b-5p	ENSG00000127334
hsa-miR-216b-5p	ENSG00000142864
hsa-miR-216b-5p	ENSG00000123992
hsa-miR-216b-5p	ENSG00000183576
hsa-miR-216b-5p	ENSG00000125246
hsa-miR-216b-5p	ENSG00000134371
hsa-miR-216b-5p	ENSG00000105991
hsa-miR-216b-5p	ENSG00000134762
hsa-miR-216b-5p	ENSG00000133135
hsa-miR-216b-5p	ENSG00000095637
hsa-miR-216b-5p	ENSG00000155975
hsa-miR-216b-5p	ENSG00000109511
hsa-miR-216b-5p	ENSG00000234602
hsa-miR-216b-5p	ENSG00000087448
hsa-miR-216b-5p	ENSG00000171617
hsa-miR-216b-5p	ENSG00000100335
hsa-miR-216b-5p	ENSG00000128683
hsa-miR-216b-5p	ENSG00000124151
hsa-miR-216b-5p	ENSG00000145626
hsa-miR-216b-5p	ENSG00000107249
hsa-miR-216b-5p	ENSG00000128708
hsa-miR-216b-5p	ENSG00000205730
hsa-miR-216b-5p	ENSG00000188817
hsa-miR-216b-5p	ENSG00000118518
hsa-miR-216b-5p	ENSG00000170185
hsa-miR-216b-5p	ENSG00000164031
hsa-miR-216b-5p	ENSG00000165240
hsa-miR-216b-5p	ENSG00000177565
hsa-miR-216b-5p	ENSG00000197142
hsa-miR-216b-5p	ENSG00000111144
hsa-miR-216b-5p	ENSG00000117322
hsa-miR-216b-5p	ENSG00000172461
hsa-miR-216b-5p	ENSG00000135045
hsa-miR-216b-5p	ENSG00000114859
hsa-miR-216b-5p	ENSG00000185518
hsa-miR-216b-5p	ENSG00000089159
hsa-miR-216b-5p	ENSG00000256087
hsa-miR-216b-5p	ENSG00000083799
hsa-miR-216b-5p	ENSG00000112208
hsa-miR-216b-5p	ENSG00000095574
hsa-miR-216b-5p	ENSG00000089234
hsa-miR-216b-5p	ENSG00000123612
hsa-miR-216b-5p	ENSG00000144810
hsa-miR-216b-5p	ENSG00000077800
hsa-miR-216b-5p	ENSG00000151532
hsa-miR-216b-5p	ENSG00000121067
hsa-miR-216b-5p	ENSG00000213079
hsa-miR-216b-5p	ENSG00000030419
hsa-miR-216b-5p	ENSG00000101558
hsa-miR-216b-5p	ENSG00000169756
hsa-miR-216b-5p	ENSG00000120645
hsa-miR-216b-5p	ENSG00000141469
hsa-miR-216b-5p	ENSG00000151553
hsa-miR-216b-5p	ENSG00000107614
hsa-miR-216b-5p	ENSG00000182752
hsa-miR-216b-5p	ENSG00000176842
hsa-miR-216b-5p	ENSG00000107371
hsa-miR-216b-5p	ENSG00000105270
hsa-miR-216b-5p	ENSG00000112144
hsa-miR-216b-5p	ENSG00000162687
hsa-miR-216b-5p	ENSG00000171466
hsa-miR-216b-5p	ENSG00000112874
hsa-miR-216b-5p	ENSG00000166676
hsa-miR-216b-5p	ENSG00000159784
hsa-miR-216b-5p	ENSG00000188916
hsa-miR-216b-5p	ENSG00000129071
hsa-miR-216b-5p	ENSG00000102349
hsa-miR-216b-5p	ENSG00000182621
hsa-miR-216b-5p	ENSG00000165410
hsa-miR-216b-5p	ENSG00000162813
hsa-miR-216b-5p	ENSG00000173198
hsa-miR-216b-5p	ENSG00000151617
hsa-miR-216b-5p	ENSG00000135269
hsa-miR-216b-5p	ENSG00000157349
hsa-miR-216b-5p	ENSG00000127863
hsa-miR-216b-5p	ENSG00000112763
hsa-miR-216b-5p	ENSG00000116704
hsa-miR-216b-5p	ENSG00000103381
hsa-miR-216b-5p	ENSG00000077943
hsa-miR-216b-5p	ENSG00000164024
hsa-miR-216b-5p	ENSG00000121940
hsa-miR-216b-5p	ENSG00000103460
hsa-miR-216b-5p	ENSG00000129810
hsa-miR-216b-5p	ENSG00000068489
hsa-miR-216b-5p	ENSG00000119537
hsa-miR-216b-5p	ENSG00000113494
hsa-miR-216b-5p	ENSG00000144283
hsa-miR-216b-5p	ENSG00000156026
hsa-miR-216b-5p	ENSG00000107537
hsa-miR-216b-5p	ENSG00000123728
hsa-miR-216b-5p	ENSG00000151883
hsa-miR-216b-5p	ENSG00000116824
hsa-miR-216b-5p	ENSG00000183150
hsa-miR-216b-5p	ENSG00000186452
hsa-miR-216b-5p	ENSG00000171503
hsa-miR-216b-5p	ENSG00000158769
hsa-miR-216b-5p	ENSG00000088766
hsa-miR-216b-5p	ENSG00000173585
hsa-miR-216b-5p	ENSG00000090060
hsa-miR-216b-5p	ENSG00000109339
hsa-miR-216b-5p	ENSG00000113384
hsa-miR-216b-5p	ENSG00000174599
hsa-miR-216b-5p	ENSG00000013725
hsa-miR-216b-5p	ENSG00000137992
hsa-miR-216b-5p	ENSG00000150764
hsa-miR-216b-5p	ENSG00000153147
hsa-miR-216b-5p	ENSG00000152402
hsa-miR-216b-5p	ENSG00000180329
hsa-miR-216b-5p	ENSG00000185739
hsa-miR-216b-5p	ENSG00000171877
hsa-miR-216b-5p	ENSG00000109089
hsa-miR-216b-5p	ENSG00000164180
hsa-miR-216b-5p	ENSG00000197822
hsa-miR-216b-5p	ENSG00000140396
hsa-miR-216b-5p	ENSG00000075651
hsa-miR-216b-5p	ENSG00000168939
hsa-miR-216b-5p	ENSG00000168772
hsa-miR-216b-5p	ENSG00000137692
hsa-miR-216b-5p	ENSG00000008441
hsa-miR-216b-5p	ENSG00000168944
hsa-miR-216b-5p	ENSG00000150625
hsa-miR-216b-5p	ENSG00000134717
hsa-miR-216b-5p	ENSG00000156414
hsa-miR-216b-5p	ENSG00000186153
hsa-miR-216b-5p	ENSG00000214107
hsa-miR-216b-5p	ENSG00000138642
hsa-miR-216b-5p	ENSG00000018510
hsa-miR-216b-5p	ENSG00000139990
hsa-miR-216b-5p	ENSG00000170776
hsa-miR-216b-5p	ENSG00000173376
hsa-miR-216b-5p	ENSG00000157500
hsa-miR-216b-5p	ENSG00000138768
hsa-miR-216b-5p	ENSG00000137094
hsa-miR-216b-5p	ENSG00000136436
hsa-miR-216b-5p	ENSG00000126821
hsa-miR-216b-5p	ENSG00000082258
hsa-miR-216b-5p	ENSG00000148204
hsa-miR-216b-5p	ENSG00000136045
hsa-miR-216b-5p	ENSG00000198740
hsa-miR-216b-5p	ENSG00000135870
hsa-miR-216b-5p	ENSG00000117500
hsa-miR-216b-5p	ENSG00000184481
hsa-miR-216b-5p	ENSG00000050748
hsa-miR-216b-5p	ENSG00000154727
hsa-miR-216b-5p	ENSG00000133114
hsa-miR-216b-5p	ENSG00000075420
hsa-miR-216b-5p	ENSG00000122873
hsa-miR-216b-5p	ENSG00000134533
hsa-miR-216b-5p	ENSG00000113946
hsa-miR-216b-5p	ENSG00000186094
hsa-miR-216b-5p	ENSG00000072133
hsa-miR-216b-5p	ENSG00000078967
hsa-miR-216b-5p	ENSG00000112378
hsa-miR-216b-5p	ENSG00000015171
hsa-miR-216b-5p	ENSG00000140320
hsa-miR-216b-5p	ENSG00000147588
hsa-miR-216b-5p	ENSG00000111249
hsa-miR-216b-5p	ENSG00000116539
hsa-miR-216b-5p	ENSG00000060982
hsa-miR-216b-5p	ENSG00000082196
hsa-miR-216b-5p	ENSG00000179104
hsa-miR-216b-5p	ENSG00000166949
hsa-miR-216b-5p	ENSG00000152749
hsa-miR-216b-5p	ENSG00000147140
hsa-miR-216b-5p	ENSG00000172888
hsa-miR-216b-5p	ENSG00000076108
hsa-miR-216b-5p	ENSG00000169554
hsa-miR-216b-5p	ENSG00000165269
hsa-miR-216b-5p	ENSG00000152766
hsa-miR-216b-5p	ENSG00000265817
hsa-miR-216b-5p	ENSG00000137710
hsa-miR-216b-5p	ENSG00000083444
hsa-miR-216b-5p	ENSG00000232119
hsa-miR-216b-5p	ENSG00000080298
hsa-miR-216b-5p	ENSG00000067064
hsa-miR-216b-5p	ENSG00000027697
hsa-miR-216b-5p	ENSG00000140093
hsa-miR-216b-5p	ENSG00000169359
hsa-miR-216b-5p	ENSG00000147044
hsa-miR-216b-5p	ENSG00000077585
hsa-miR-216b-5p	ENSG00000136603
hsa-miR-216b-5p	ENSG00000171843
hsa-miR-216b-5p	ENSG00000166439
hsa-miR-216b-5p	ENSG00000180071
hsa-miR-216b-5p	ENSG00000115963
hsa-miR-216b-5p	ENSG00000153820
hsa-miR-216b-5p	ENSG00000123572
hsa-miR-216b-5p	ENSG00000109738
hsa-miR-216b-5p	ENSG00000205269
hsa-miR-216b-5p	ENSG00000152229
hsa-miR-216b-5p	ENSG00000107443
hsa-miR-216b-5p	ENSG00000186470
hsa-miR-216b-5p	ENSG00000139318
hsa-miR-216b-5p	ENSG00000169180
hsa-miR-216b-5p	ENSG00000130702
hsa-miR-216b-5p	ENSG00000138442
hsa-miR-216b-5p	ENSG00000120526
hsa-miR-216b-5p	ENSG00000089916
hsa-miR-216b-5p	ENSG00000172572
hsa-miR-216b-5p	ENSG00000005156
hsa-miR-216b-5p	ENSG00000116745
hsa-miR-216b-5p	ENSG00000050438
hsa-miR-216b-5p	ENSG00000175893
hsa-miR-216b-5p	ENSG00000156687
hsa-miR-216b-5p	ENSG00000155100
hsa-miR-216b-5p	ENSG00000164117
hsa-miR-216b-5p	ENSG00000171862
hsa-miR-216b-5p	ENSG00000011304
hsa-miR-216b-5p	ENSG00000157224
hsa-miR-216b-5p	ENSG00000005436
hsa-miR-216b-5p	ENSG00000185352
hsa-miR-216b-5p	ENSG00000159079
hsa-miR-216b-5p	ENSG00000006459
hsa-miR-216b-5p	ENSG00000116731
hsa-miR-216b-5p	ENSG00000122545
hsa-miR-216b-5p	ENSG00000165185
hsa-miR-216b-5p	ENSG00000148158
hsa-miR-216b-5p	ENSG00000161929
hsa-miR-216b-5p	ENSG00000162976
hsa-miR-216b-5p	ENSG00000244045
hsa-miR-216b-5p	ENSG00000078747
hsa-miR-216b-5p	ENSG00000130037
hsa-miR-216b-5p	ENSG00000080371
hsa-miR-216b-5p	ENSG00000048828
hsa-miR-216b-5p	ENSG00000174796
hsa-miR-216b-5p	ENSG00000159433
hsa-miR-216b-5p	ENSG00000105793
hsa-miR-216b-5p	ENSG00000164684
hsa-miR-216b-5p	ENSG00000115844
hsa-miR-216b-5p	ENSG00000122420
hsa-miR-216b-5p	ENSG00000153006
hsa-miR-216b-5p	ENSG00000121671
hsa-miR-216b-5p	ENSG00000108439
hsa-miR-216b-5p	ENSG00000148053
hsa-miR-216b-5p	ENSG00000181472
hsa-miR-216b-5p	ENSG00000128534
hsa-miR-216b-5p	ENSG00000112282
hsa-miR-216b-5p	ENSG00000134253
hsa-miR-216b-5p	ENSG00000155846
hsa-miR-216b-5p	ENSG00000117174
hsa-miR-216b-5p	ENSG00000196233
hsa-miR-216b-5p	ENSG00000126106
hsa-miR-216b-5p	ENSG00000087302
hsa-miR-216b-5p	ENSG00000250423
hsa-miR-216b-5p	ENSG00000182968
hsa-miR-216b-5p	ENSG00000136869
hsa-miR-216b-5p	ENSG00000175874
hsa-miR-216b-5p	ENSG00000113240
hsa-miR-216b-5p	ENSG00000135070
hsa-miR-216b-5p	ENSG00000147724
hsa-miR-216b-5p	ENSG00000165323
hsa-miR-216b-5p	ENSG00000125970
hsa-miR-216b-5p	ENSG00000163114
hsa-miR-216b-5p	ENSG00000123575
hsa-miR-216b-5p	ENSG00000088808
hsa-miR-216b-5p	ENSG00000184979
hsa-miR-216b-5p	ENSG00000071189
hsa-miR-216b-5p	ENSG00000122778
hsa-miR-216b-5p	ENSG00000166128
hsa-miR-216b-5p	ENSG00000135698
hsa-miR-216b-5p	ENSG00000149212
hsa-miR-216b-5p	ENSG00000139687
hsa-miR-216b-5p	ENSG00000158417
hsa-miR-216b-5p	ENSG00000038945
hsa-miR-216b-5p	ENSG00000166090
hsa-miR-216b-5p	ENSG00000198791
hsa-miR-216b-5p	ENSG00000204592
hsa-miR-216b-5p	ENSG00000114554
hsa-miR-216b-5p	ENSG00000181450
hsa-miR-216b-5p	ENSG00000026950
hsa-miR-216b-5p	ENSG00000154265
hsa-miR-216b-5p	ENSG00000144744
hsa-miR-216b-5p	ENSG00000111802
hsa-miR-216b-5p	ENSG00000071127
hsa-miR-216b-5p	ENSG00000119231
hsa-miR-216b-5p	ENSG00000004948
hsa-miR-216b-5p	ENSG00000128908
hsa-miR-216b-5p	ENSG00000144847
hsa-miR-216b-5p	ENSG00000178163
hsa-miR-216b-5p	ENSG00000106460
hsa-miR-216b-5p	ENSG00000003393
hsa-miR-216b-5p	ENSG00000113303
hsa-miR-216b-5p	ENSG00000082996
hsa-miR-216b-5p	ENSG00000177189
hsa-miR-216b-5p	ENSG00000077713
hsa-miR-216b-5p	ENSG00000171557
hsa-miR-216b-5p	ENSG00000147010
hsa-miR-216b-5p	ENSG00000204217
hsa-miR-216b-5p	ENSG00000184156
hsa-miR-216b-5p	ENSG00000141429
hsa-miR-216b-5p	ENSG00000167580
hsa-miR-216b-5p	ENSG00000179041
hsa-miR-216b-5p	ENSG00000125430
hsa-miR-216b-5p	ENSG00000148719
hsa-miR-216b-5p	ENSG00000166148
hsa-miR-216b-5p	ENSG00000119041
hsa-miR-216b-5p	ENSG00000154415
hsa-miR-216b-5p	ENSG00000124508
hsa-miR-216b-5p	ENSG00000163600
hsa-miR-216b-5p	ENSG00000154451
hsa-miR-216b-5p	ENSG00000159399
hsa-miR-216b-5p	ENSG00000197782
hsa-miR-216b-5p	ENSG00000185634
hsa-miR-216b-5p	ENSG00000094880
hsa-miR-216b-5p	ENSG00000018236
hsa-miR-216b-5p	ENSG00000183864
hsa-miR-216b-5p	ENSG00000169085
hsa-miR-216b-5p	ENSG00000163728
hsa-miR-216b-5p	ENSG00000101353
hsa-miR-216b-5p	ENSG00000113638
hsa-miR-216b-5p	ENSG00000164749
hsa-miR-216b-5p	ENSG00000170485
hsa-miR-216b-5p	ENSG00000072315
hsa-miR-216b-5p	ENSG00000077157
hsa-miR-216b-5p	ENSG00000188171
hsa-miR-216b-5p	ENSG00000128714
hsa-miR-216b-5p	ENSG00000109171
hsa-miR-216b-5p	ENSG00000112773
hsa-miR-216b-5p	ENSG00000197386
hsa-miR-216b-5p	ENSG00000135837
hsa-miR-216b-5p	ENSG00000168502
hsa-miR-216b-5p	ENSG00000170381
hsa-miR-216b-5p	ENSG00000165186
hsa-miR-216b-5p	ENSG00000071537
hsa-miR-216b-5p	ENSG00000175279
hsa-miR-216b-5p	ENSG00000125484
hsa-miR-216b-5p	ENSG00000119138
hsa-miR-216b-5p	ENSG00000178403
hsa-miR-216b-5p	ENSG00000174740
hsa-miR-216b-5p	ENSG00000171757
hsa-miR-216b-5p	ENSG00000189241
hsa-miR-216b-5p	ENSG00000164823
hsa-miR-216b-5p	ENSG00000113805
hsa-miR-216b-5p	ENSG00000243667
hsa-miR-216b-5p	ENSG00000100731
hsa-miR-216b-5p	ENSG00000088325
hsa-miR-216b-5p	ENSG00000165752
hsa-miR-216b-5p	ENSG00000166946
hsa-miR-216b-5p	ENSG00000140284
hsa-miR-216b-5p	ENSG00000011451
hsa-miR-216b-5p	ENSG00000149124
hsa-miR-216b-5p	ENSG00000168303
hsa-miR-216b-5p	ENSG00000108813
hsa-miR-216b-5p	ENSG00000151967
hsa-miR-216b-5p	ENSG00000157106
hsa-miR-216b-5p	ENSG00000152380
hsa-miR-216b-5p	ENSG00000144644
hsa-miR-216b-5p	ENSG00000084112
hsa-miR-216b-5p	ENSG00000121068
hsa-miR-216b-5p	ENSG00000071082
hsa-miR-25-5p	ENSG00000163697
hsa-miR-25-5p	ENSG00000137274
hsa-miR-25-5p	ENSG00000172493
hsa-miR-25-5p	ENSG00000055070
hsa-miR-25-5p	ENSG00000184489
hsa-miR-25-5p	ENSG00000213965
hsa-miR-25-5p	ENSG00000073282
hsa-miR-25-5p	ENSG00000124782
hsa-miR-25-5p	ENSG00000107771
hsa-miR-25-5p	ENSG00000158104
hsa-miR-25-5p	ENSG00000130643
hsa-miR-25-5p	ENSG00000075618
hsa-miR-25-5p	ENSG00000141867
hsa-miR-25-5p	ENSG00000050327
hsa-miR-25-5p	ENSG00000148795
hsa-miR-25-5p	ENSG00000126895
hsa-miR-25-5p	ENSG00000116337
hsa-miR-25-5p	ENSG00000185189
hsa-miR-25-5p	ENSG00000148426
hsa-miR-25-5p	ENSG00000155269
hsa-miR-25-5p	ENSG00000186111
hsa-miR-25-5p	ENSG00000165671
hsa-miR-25-5p	ENSG00000168878
hsa-miR-25-5p	ENSG00000213022
hsa-miR-25-5p	ENSG00000142409
hsa-miR-25-5p	ENSG00000149187
hsa-miR-25-5p	ENSG00000175792
hsa-miR-25-5p	ENSG00000141854
hsa-miR-25-5p	ENSG00000177551
hsa-miR-25-5p	ENSG00000166446
hsa-miR-25-5p	ENSG00000187017
hsa-miR-25-5p	ENSG00000164651
hsa-miR-25-5p	ENSG00000198742
hsa-miR-25-5p	ENSG00000114982
hsa-miR-25-5p	ENSG00000135315
hsa-miR-25-5p	ENSG00000113583
hsa-miR-25-5p	ENSG00000185046
hsa-miR-25-5p	ENSG00000170464
hsa-miR-25-5p	ENSG00000196814
hsa-miR-25-5p	ENSG00000204314
hsa-miR-25-5p	ENSG00000146411
hsa-miR-3117-3p	ENSG00000186310
hsa-miR-3117-3p	ENSG00000164287
hsa-miR-3117-3p	ENSG00000136870
hsa-miR-3117-3p	ENSG00000121579
hsa-miR-3117-3p	ENSG00000037749
hsa-miR-3117-3p	ENSG00000111305
hsa-miR-3117-3p	ENSG00000099968
hsa-miR-3117-3p	ENSG00000066084
hsa-miR-3117-3p	ENSG00000180772
hsa-miR-3117-3p	ENSG00000241697
hsa-miR-3117-3p	ENSG00000070669
hsa-miR-3117-3p	ENSG00000113249
hsa-miR-3117-3p	ENSG00000119471
hsa-miR-3117-3p	ENSG00000164023
hsa-miR-3117-3p	ENSG00000168779
hsa-miR-3117-3p	ENSG00000109458
hsa-miR-3117-3p	ENSG00000154642
hsa-miR-3117-3p	ENSG00000166801
hsa-miR-3117-3p	ENSG00000112182
hsa-miR-3117-3p	ENSG00000173065
hsa-miR-3117-3p	ENSG00000078246
hsa-miR-3117-3p	ENSG00000184792
hsa-miR-3117-3p	ENSG00000116962
hsa-miR-3117-3p	ENSG00000138698
hsa-miR-3117-3p	ENSG00000070159
hsa-miR-3117-3p	ENSG00000157388
hsa-miR-3117-3p	ENSG00000110395
hsa-miR-3117-3p	ENSG00000185252
hsa-miR-3117-3p	ENSG00000121774
hsa-miR-3117-3p	ENSG00000114850
hsa-miR-3117-3p	ENSG00000048828
hsa-miR-3117-3p	ENSG00000165660
hsa-miR-3117-3p	ENSG00000175003
hsa-miR-3117-3p	ENSG00000158560
hsa-miR-3117-3p	ENSG00000118257
hsa-miR-3117-3p	ENSG00000145782
hsa-miR-3117-3p	ENSG00000160218
hsa-miR-3117-3p	ENSG00000119547
hsa-miR-3117-3p	ENSG00000112343
hsa-miR-3117-3p	ENSG00000143776
hsa-miR-3117-3p	ENSG00000082175
hsa-miR-3117-3p	ENSG00000126003
hsa-miR-3117-3p	ENSG00000048052
hsa-miR-3117-3p	ENSG00000197044
hsa-miR-3117-3p	ENSG00000121057
hsa-miR-3117-3p	ENSG00000196074
hsa-miR-3117-3p	ENSG00000146143
hsa-miR-3117-3p	ENSG00000182224
hsa-miR-3117-3p	ENSG00000133703
hsa-miR-3117-3p	ENSG00000239388
hsa-miR-3117-3p	ENSG00000155100
hsa-miR-3117-3p	ENSG00000198939
hsa-miR-3117-3p	ENSG00000187098
hsa-miR-3117-3p	ENSG00000135241
hsa-miR-3117-3p	ENSG00000135604
hsa-miR-3117-3p	ENSG00000066405
hsa-miR-3117-3p	ENSG00000121775
hsa-miR-3117-3p	ENSG00000135316
hsa-miR-3117-3p	ENSG00000109929
hsa-miR-3117-3p	ENSG00000117139
hsa-miR-3117-3p	ENSG00000163812
hsa-miR-3117-3p	ENSG00000213199
hsa-miR-3117-3p	ENSG00000119772
hsa-miR-3117-3p	ENSG00000184110
hsa-miR-3117-3p	ENSG00000165175
hsa-miR-3117-3p	ENSG00000205609
hsa-miR-3117-3p	ENSG00000128253
hsa-miR-3117-3p	ENSG00000188580
hsa-miR-3117-3p	ENSG00000106799
hsa-miR-3117-3p	ENSG00000125848
hsa-miR-3117-3p	ENSG00000154478
hsa-miR-3117-3p	ENSG00000131791
hsa-miR-3117-3p	ENSG00000107372
hsa-miR-3117-3p	ENSG00000151572
hsa-miR-3117-3p	ENSG00000175356
hsa-miR-3117-3p	ENSG00000132824
hsa-miR-3117-3p	ENSG00000038295
hsa-miR-3117-3p	ENSG00000157087
hsa-miR-3117-3p	ENSG00000122042
hsa-miR-3117-3p	ENSG00000095637
hsa-miR-3117-3p	ENSG00000168556
hsa-miR-3117-3p	ENSG00000251349
hsa-miR-3117-3p	ENSG00000174145
hsa-miR-3117-3p	ENSG00000187398
hsa-miR-3117-3p	ENSG00000161980
hsa-miR-3117-3p	ENSG00000188419
hsa-miR-3117-3p	ENSG00000218823
hsa-miR-3117-3p	ENSG00000116679
hsa-miR-3117-3p	ENSG00000143437
hsa-miR-3117-3p	ENSG00000101958
hsa-miR-3117-3p	ENSG00000038945
hsa-miR-3117-3p	ENSG00000150045
hsa-miR-3117-3p	ENSG00000137960
hsa-miR-3117-3p	ENSG00000120217
hsa-miR-3117-3p	ENSG00000166123
hsa-miR-3117-3p	ENSG00000116473
hsa-miR-3117-3p	ENSG00000119906
hsa-miR-3117-3p	ENSG00000107679
hsa-miR-3117-3p	ENSG00000141219
hsa-miR-3117-3p	ENSG00000205189
hsa-miR-3117-3p	ENSG00000161021
hsa-miR-3117-3p	ENSG00000152954
hsa-miR-3117-3p	ENSG00000177565
hsa-miR-3117-3p	ENSG00000149476
hsa-miR-3117-3p	ENSG00000131378
hsa-miR-3117-3p	ENSG00000038427
hsa-miR-3117-3p	ENSG00000137135
hsa-miR-3117-3p	ENSG00000065923
hsa-miR-3117-3p	ENSG00000198756
hsa-miR-3117-3p	ENSG00000104047
hsa-miR-3117-3p	ENSG00000081923
hsa-miR-3117-3p	ENSG00000163618
hsa-miR-3117-3p	ENSG00000119844
hsa-miR-3117-3p	ENSG00000178764
hsa-miR-3117-3p	ENSG00000109163
hsa-miR-3117-3p	ENSG00000101558
hsa-miR-3117-3p	ENSG00000101972
hsa-miR-3117-3p	ENSG00000178662
hsa-miR-3117-3p	ENSG00000162065
hsa-miR-3117-3p	ENSG00000169018
hsa-miR-3117-3p	ENSG00000197323
hsa-miR-3117-3p	ENSG00000091844
hsa-miR-3117-3p	ENSG00000198492
hsa-miR-3117-3p	ENSG00000114933
hsa-miR-3117-3p	ENSG00000128250
hsa-miR-3117-3p	ENSG00000077458
hsa-miR-3117-3p	ENSG00000049883
hsa-miR-3117-3p	ENSG00000148358
hsa-miR-3117-3p	ENSG00000006451
hsa-miR-3117-3p	ENSG00000114279
